,airbag,alcohol_test_given,contributing_factor_1,contributing_factor_2,contributing_factor_3,current_weather,cyclist_injury,cyclist_present,date,day_of_week,driver_injury,driver_restraint_type,hour,lat,lighting_conditions,lon,month,passenger_injury,passenger_restraint_type,pedestrian_injury,pedestrian_present,posted_speed_limit,roadway_characterization,roadway_surface_condition,roadway_surface_type,sobriety_type,time_of_day,vehicle_action,wx_DewpointF_last_1hr_avg,wx_DewpointF_last_1hr_avg_decrease,wx_DewpointF_last_1hr_avg_increase,wx_DewpointF_last_1hr_change,wx_DewpointF_latest,wx_Humidity_last_1hr_avg,wx_Humidity_last_1hr_avg_decrease,wx_Humidity_last_1hr_avg_increase,wx_Humidity_last_1hr_change,wx_Humidity_latest,wx_PrecipRate_inhr_last_1hr,wx_PrecipRate_inhr_latest_max,wx_PressureIn_last_1hr_avg,wx_PressureIn_last_1hr_change,wx_PressureIn_latest,wx_TemperatureF_last_1hr_avg,wx_TemperatureF_last_1hr_avg_decrease,wx_TemperatureF_last_1hr_avg_increase,wx_TemperatureF_last_1hr_change,wx_TemperatureF_latest,wx_WindSpeedGustMPH_last_1hr_max,wx_WindSpeedGustMPH_latest,wx_WindSpeedMPH_last_1hr_avg,wx_WindSpeedMPH_latest,wx_mean_station_dist_mi,wx_station_count,wx_unique_event_id
757,Not Deployed,,None,,,Raining,,,2016-11-30,2.0,No Injury,Lap & Shoulder Used,1.0,47.65564078474213,Dark-Street Lights On,-122.33625858898829,11.0,,,,,30.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,01:40:00,Going Straight Ahead,41.558208955223876,0.0912280701754386,0.028070175438596495,0.38596491228070173,41.716923076923074,88.16865671641791,0.29824561403508765,0.056140350877193004,1.6491228070175439,88.6923076923077,0.11186440677966768,0.1,29.86970588235291,-0.0017241379310342622,29.870909090909063,45.21492537313433,0.008771929824561403,0.029824561403508774,-0.08421052631578968,45.24307692307694,30.0,16.8,3.0854166666666667,3.025,2.0196733111558216,97.0,326.0
758,Not Deployed,,Other,,,Overcast,,,2016-11-30,2.0,No Injury,Lap & Shoulder Used,8.0,47.61213680279753,Daylight,-122.29622347550614,11.0,,,,,,Straight & Level,Wet,Concrete,Had NOT Been Drinking,08:33:00,Going Straight Ahead,42.26764705882352,0.05312500000000001,0.05625000000000001,-0.08749999999999936,42.16470588235293,84.55882352941175,0.07500000000000001,0.21562499999999998,-0.875,83.73529411764706,0.044444444444443496,0.04,29.87705882352941,-0.0034374999999999822,29.873823529411762,47.15714285714286,0.031249999999999997,0.0,0.16250000000000053,47.28529411764705,40.0,34.9,8.730434782608695,9.463636363636363,1.8122617569343922,49.0,327.0
759,Not Deployed,,None,,,Overcast,,,2016-11-30,2.0,No Injury,Lap & Shoulder Used,8.0,47.61213680279753,Daylight,-122.29622347550614,11.0,,,,,,Straight & Level,Wet,Concrete,Had NOT Been Drinking,08:33:00,Making Left Turn,42.26764705882352,0.05312500000000001,0.05625000000000001,-0.08749999999999936,42.16470588235293,84.55882352941175,0.07500000000000001,0.21562499999999998,-0.875,83.73529411764706,0.044444444444443496,0.04,29.87705882352941,-0.0034374999999999822,29.873823529411762,47.15714285714286,0.031249999999999997,0.0,0.16250000000000053,47.28529411764705,40.0,34.9,8.730434782608695,9.463636363636363,1.8122617569343922,49.0,327.0
760,Not Deployed,,None,,,Overcast,,,2016-11-18,4.0,No Injury,Unknown,15.0,47.6205789944089,Daylight,-122.36071671931606,11.0,,,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,15:50:00,Going Straight Ahead,38.57380952380951,0.5999999999999999,0.32727272727272716,1.4181818181818182,38.34390243902439,61.00952380952382,1.5045454545454546,0.5318181818181819,6.2272727272727275,61.73170731707317,0.020338983050847026,0.0,29.843095238095234,-0.02545454545454556,29.83439024390244,52.079069767441865,0.018181818181818184,0.20000000000000007,-1.4772727272727264,51.54390243902439,15.0,2.0,0.7785714285714286,0.4153846153846154,1.8890008933336313,61.0,328.0
761,,,,,,Overcast,,,2016-11-18,4.0,,,15.0,47.6205789944089,Daylight,-122.36071671931606,11.0,,,Serious Injury,2071159.0,,Straight & Level,Dry,,,15:50:00,,38.57380952380951,0.5999999999999999,0.32727272727272716,1.4181818181818182,38.34390243902439,61.00952380952382,1.5045454545454546,0.5318181818181819,6.2272727272727275,61.73170731707317,0.020338983050847026,0.0,29.843095238095234,-0.02545454545454556,29.83439024390244,52.079069767441865,0.018181818181818184,0.20000000000000007,-1.4772727272727264,51.54390243902439,15.0,2.0,0.7785714285714286,0.4153846153846154,1.8890008933336313,61.0,328.0
762,Not Deployed,,Inattention,,,Overcast,,,2016-11-28,0.0,No Injury,Unknown,20.0,47.6694657433624,Dark-Street Lights On,-122.3766349876478,11.0,,,,,20.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,20:00:00,Merging (Entering Traffic),44.47678571428572,0.0755555555555556,0.07111111111111114,-0.002222222222223043,44.211999999999996,90.55357142857143,0.22888888888888884,0.05777777777777779,1.4,90.88,0.0,0.0,30.03929824561402,0.013111111111110713,30.04235294117645,47.24912280701754,0.019999999999999997,0.08000000000000004,-0.42666666666666675,46.88039215686275,7.6,5.0,0.6108695652173914,0.38095238095238093,1.6986626342092233,78.0,329.0
763,,,None,,,Overcast,,,2016-11-28,0.0,,,20.0,47.6694657433624,Dark-Street Lights On,-122.3766349876478,11.0,No Injury,Unknown,,,20.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,20:00:00,"Legally Parked, Occupied",44.47678571428572,0.0755555555555556,0.07111111111111114,-0.002222222222223043,44.211999999999996,90.55357142857143,0.22888888888888884,0.05777777777777779,1.4,90.88,0.0,0.0,30.03929824561402,0.013111111111110713,30.04235294117645,47.24912280701754,0.019999999999999997,0.08000000000000004,-0.42666666666666675,46.88039215686275,7.6,5.0,0.6108695652173914,0.38095238095238093,1.6986626342092233,78.0,329.0
764,Combination of Airbag Deployed,,Exceeding Reas. Safe Speed,,,Overcast,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,10.0,47.553872957783994,Daylight,-122.30291592449116,11.0,,,,,30.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:44:00,Going Straight Ahead,43.04736842105264,0.15714285714285717,0.0,1.2999999999999996,43.62777777777778,90.64736842105263,0.0642857142857143,0.33571428571428574,-2.0714285714285716,89.16666666666667,0.0,0.0,29.880526315789474,0.020714285714286414,29.892777777777788,45.75263157894737,0.24285714285714288,0.0,1.885714285714285,46.76666666666667,7.4,7.4,1.5166666666666666,1.7117647058823529,1.8675575347172906,31.0,330.0
765,Not Deployed,,Did Not Grant RW to Vehicle,,,Overcast,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,10.0,47.553872957783994,Daylight,-122.30291592449116,11.0,,,,,30.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:44:00,Making Left Turn,43.04736842105264,0.15714285714285717,0.0,1.2999999999999996,43.62777777777778,90.64736842105263,0.0642857142857143,0.33571428571428574,-2.0714285714285716,89.16666666666667,0.0,0.0,29.880526315789474,0.020714285714286414,29.892777777777788,45.75263157894737,0.24285714285714288,0.0,1.885714285714285,46.76666666666667,7.4,7.4,1.5166666666666666,1.7117647058823529,1.8675575347172906,31.0,330.0
766,,,,,,Overcast,,,2016-11-28,0.0,,,10.0,47.553872957783994,Daylight,-122.30291592449116,11.0,,,,,,Straight & Level,Dry,,,10:44:00,,43.04736842105264,0.15714285714285717,0.0,1.2999999999999996,43.62777777777778,90.64736842105263,0.0642857142857143,0.33571428571428574,-2.0714285714285716,89.16666666666667,0.0,0.0,29.880526315789474,0.020714285714286414,29.892777777777788,45.75263157894737,0.24285714285714288,0.0,1.885714285714285,46.76666666666667,7.4,7.4,1.5166666666666666,1.7117647058823529,1.8675575347172906,31.0,330.0
767,Not Deployed,,Under Influence of Alcohol,Inattention,,Overcast,,,2016-11-28,0.0,No Injury,Unknown,23.0,47.52330897571026,Dark-Street Lights On,-122.2646706573538,11.0,,,,,25.0,Straight & Level,Dry,Concrete,HBD - Ability Impaired,23:38:00,Making Left Turn,44.352941176470594,0.025,0.03125,-0.08125000000000071,44.23529411764706,95.41176470588235,0.00625,0.1125,-1.125,94.82352941176471,0.0,0.0,30.10411764705882,0.013750000000000151,30.11,45.67058823529412,0.037500000000000006,0.0,0.30625000000000036,45.75882352941177,4.3,4.3,1.0928571428571427,1.1500000000000001,2.0659994201985405,26.0,331.0
768,,,None,,,Overcast,,,2016-11-28,0.0,,,23.0,47.52330897571026,Dark-Street Lights On,-122.2646706573538,11.0,,,,,,Straight & Level,Dry,Concrete,,23:38:00,"Legally Parked, Unoccupied",44.352941176470594,0.025,0.03125,-0.08125000000000071,44.23529411764706,95.41176470588235,0.00625,0.1125,-1.125,94.82352941176471,0.0,0.0,30.10411764705882,0.013750000000000151,30.11,45.67058823529412,0.037500000000000006,0.0,0.30625000000000036,45.75882352941177,4.3,4.3,1.0928571428571427,1.1500000000000001,2.0659994201985405,26.0,331.0
769,,,None,,,Overcast,,,2016-11-28,0.0,,,23.0,47.52330897571026,Dark-Street Lights On,-122.2646706573538,11.0,,,,,25.0,Straight & Level,Dry,Concrete,,23:38:00,"Legally Parked, Unoccupied",44.352941176470594,0.025,0.03125,-0.08125000000000071,44.23529411764706,95.41176470588235,0.00625,0.1125,-1.125,94.82352941176471,0.0,0.0,30.10411764705882,0.013750000000000151,30.11,45.67058823529412,0.037500000000000006,0.0,0.30625000000000036,45.75882352941177,4.3,4.3,1.0928571428571427,1.1500000000000001,2.0659994201985405,26.0,331.0
770,,,None,,,Overcast,,,2016-11-28,0.0,,,23.0,47.52330897571026,Dark-Street Lights On,-122.2646706573538,11.0,,,,,25.0,Straight & Level,Dry,Concrete,,23:38:00,"Legally Parked, Unoccupied",44.352941176470594,0.025,0.03125,-0.08125000000000071,44.23529411764706,95.41176470588235,0.00625,0.1125,-1.125,94.82352941176471,0.0,0.0,30.10411764705882,0.013750000000000151,30.11,45.67058823529412,0.037500000000000006,0.0,0.30625000000000036,45.75882352941177,4.3,4.3,1.0928571428571427,1.1500000000000001,2.0659994201985405,26.0,331.0
771,Not Airbag Equipped,,Other,,,Overcast,,,2016-11-29,1.0,Serious Injury,,12.0,47.690376765569155,Daylight,-122.308093480352,11.0,,,,,30.0,Curve & Grade,Other,Blacktop,Had NOT Been Drinking,12:25:00,Making Right Turn,44.65,0.08039215686274513,0.13137254901960782,-0.4627450980392156,44.45263157894739,83.89310344827588,0.07843137254901962,0.49215686274509807,-3.235294117647059,82.3157894736842,0.0,0.0,30.165517241379334,-0.015490196078431703,30.161228070175458,49.66034482758619,0.09019607843137258,0.00980392156862745,0.5568627450980392,49.9719298245614,13.0,12.0,2.0166666666666675,1.853658536585366,1.956429283318246,80.0,332.0
772,Not Deployed,,Inattention,,,Clear or Partly Cloudy,,,2016-11-10,3.0,No Injury,Lap & Shoulder Used,10.0,47.546541492535155,Daylight,-122.32616995222449,11.0,,,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,10:38:00,Going Straight Ahead,51.5695652173913,0.36190476190476195,0.09047619047619049,2.014285714285714,52.277272727272724,95.44999999999999,0.06666666666666668,0.3952380952380953,-2.7142857142857144,93.45454545454545,0.0,0.0,30.02130434782609,0.0004761904761905506,30.01954545454545,53.13333333333333,0.4428571428571429,0.07142857142857142,2.823809523809524,54.32272727272727,6.0,6.0,0.5571428571428572,0.5684210526315789,2.2384664705906387,35.0,333.0
773,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-11-10,3.0,Possible Injury,Lap & Shoulder Used,10.0,47.546541492535155,Daylight,-122.32616995222449,11.0,,,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,10:38:00,Starting in Traffic Lane,51.5695652173913,0.36190476190476195,0.09047619047619049,2.014285714285714,52.277272727272724,95.44999999999999,0.06666666666666668,0.3952380952380953,-2.7142857142857144,93.45454545454545,0.0,0.0,30.02130434782609,0.0004761904761905506,30.01954545454545,53.13333333333333,0.4428571428571429,0.07142857142857142,2.823809523809524,54.32272727272727,6.0,6.0,0.5571428571428572,0.5684210526315789,2.2384664705906387,35.0,333.0
774,Not Deployed,,Inattention,Other Driver Distractions Inside Vehicle,,Overcast,,,2016-11-29,1.0,No Injury,Lap & Shoulder Used,9.0,47.63513971411341,Daylight,-122.30156686343314,11.0,,,,,30.0,Straight & Grade,Dry,Blacktop,Had NOT Been Drinking,09:17:00,Going Straight Ahead,43.26511627906976,0.10500000000000001,0.037500000000000006,0.3425000000000001,43.49302325581393,86.74883720930234,0.04,0.21000000000000002,-1.4,85.86046511627907,0.0,0.0,30.153636363636362,-0.0017073170731708254,30.152272727272724,47.46511627906978,0.12000000000000002,0.0075000000000000015,0.7999999999999992,47.95581395348837,12.3,9.8,2.0172413793103448,1.9551724137931037,2.0776814798146677,65.0,334.0
775,Not Deployed,,None,,,Overcast,,,2016-11-29,1.0,No Injury,Lap & Shoulder Used,9.0,47.63513971411341,Daylight,-122.30156686343314,11.0,,,,,30.0,Straight & Grade,Dry,Blacktop,Had NOT Been Drinking,09:17:00,Stopped for Traffic,43.26511627906976,0.10500000000000001,0.037500000000000006,0.3425000000000001,43.49302325581393,86.74883720930234,0.04,0.21000000000000002,-1.4,85.86046511627907,0.0,0.0,30.153636363636362,-0.0017073170731708254,30.152272727272724,47.46511627906978,0.12000000000000002,0.0075000000000000015,0.7999999999999992,47.95581395348837,12.3,9.8,2.0172413793103448,1.9551724137931037,2.0776814798146677,65.0,334.0
776,,,Other,,,Clear or Partly Cloudy,,,2016-11-29,1.0,,,21.0,47.61432396949884,Dark-Street Lights On,-122.32814497006173,11.0,,,,,,Straight & Level,Dry,Blacktop,,21:55:00,Other,40.0047619047619,0.030769230769230767,0.1461538461538462,-0.8269230769230766,39.595000000000006,79.32380952380952,0.26153846153846144,0.16923076923076924,0.6153846153846154,79.35,0.0,0.0,29.902619047619055,-0.002307692307692122,29.899750000000004,46.46744186046513,0.01153846153846154,0.15384615384615388,-1.038461538461538,46.099999999999994,15.0,9.0,2.196666666666667,1.9592592592592597,1.6007921806447292,58.0,335.0
777,,,None,,,Clear or Partly Cloudy,,,2016-11-29,1.0,,,21.0,47.61432396949884,Dark-Street Lights On,-122.32814497006173,11.0,,,,,,Straight & Level,Dry,Blacktop,,21:55:00,"Illegally Parked, Unoccupied",40.0047619047619,0.030769230769230767,0.1461538461538462,-0.8269230769230766,39.595000000000006,79.32380952380952,0.26153846153846144,0.16923076923076924,0.6153846153846154,79.35,0.0,0.0,29.902619047619055,-0.002307692307692122,29.899750000000004,46.46744186046513,0.01153846153846154,0.15384615384615388,-1.038461538461538,46.099999999999994,15.0,9.0,2.196666666666667,1.9592592592592597,1.6007921806447292,58.0,335.0
778,,,Did Not Grant RW to Vehicle,,,Overcast,,,2016-11-30,2.0,,,22.0,47.60320414674077,Dark-Street Lights On,-122.33511211249504,11.0,,,,,25.0,Curve & Grade,Wet,Blacktop,Unknown,22:30:00,Merging (Entering Traffic),40.20937499999999,0.06666666666666667,0.08333333333333333,-0.2666666666666669,39.971999999999994,87.93939393939394,0.16666666666666666,0.09999999999999999,0.8333333333333334,87.8,0.0,0.0,30.057187500000005,0.01333333333333305,30.0728,43.61818181818181,0.0,0.05000000000000001,-0.45000000000000046,43.43200000000001,8.0,8.0,2.365217391304348,2.855555555555556,1.7126000233302265,53.0,336.0
779,Not Deployed,,None,,,Overcast,,,2016-11-30,2.0,No Injury,Lap & Shoulder Used,22.0,47.60320414674077,Dark-Street Lights On,-122.33511211249504,11.0,,,,,25.0,Curve & Grade,Wet,Blacktop,Had NOT Been Drinking,22:30:00,Going Straight Ahead,40.20937499999999,0.06666666666666667,0.08333333333333333,-0.2666666666666669,39.971999999999994,87.93939393939394,0.16666666666666666,0.09999999999999999,0.8333333333333334,87.8,0.0,0.0,30.057187500000005,0.01333333333333305,30.0728,43.61818181818181,0.0,0.05000000000000001,-0.45000000000000046,43.43200000000001,8.0,8.0,2.365217391304348,2.855555555555556,1.7126000233302265,53.0,336.0
780,Front Airbag Deployed,,Inattention,,,Clear or Partly Cloudy,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,12.0,47.648791062646225,Daylight,-122.32344220560536,11.0,,,,,10.0,Straight & Level,Wet,Blacktop,,12:22:00,Going Straight Ahead,42.11166666666667,0.11428571428571428,0.11190476190476192,0.1357142857142851,41.89777777777777,76.94166666666666,0.2714285714285714,0.269047619047619,0.42857142857142855,76.84444444444445,0.0,0.0,29.963833333333334,0.008095238095238261,29.96466666666667,49.316666666666656,0.06190476190476193,0.05714285714285716,0.0023809523809527533,49.04444444444445,27.5,23.0,5.3878048780487795,5.997142857142858,1.9904735579661734,83.0,337.0
781,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,12.0,47.648791062646225,Daylight,-122.32344220560536,11.0,No Injury,Lap & Shoulder Used,,,35.0,Straight & Level,Wet,Blacktop,,12:22:00,Going Straight Ahead,42.11166666666667,0.11428571428571428,0.11190476190476192,0.1357142857142851,41.89777777777777,76.94166666666666,0.2714285714285714,0.269047619047619,0.42857142857142855,76.84444444444445,0.0,0.0,29.963833333333334,0.008095238095238261,29.96466666666667,49.316666666666656,0.06190476190476193,0.05714285714285716,0.0023809523809527533,49.04444444444445,27.5,23.0,5.3878048780487795,5.997142857142858,1.9904735579661734,83.0,337.0
782,Not Deployed,,Follow Too Closely,,,Raining,,,2016-12-03,5.0,No Injury,Lap & Shoulder Used,16.0,47.460249432029784,Dark-Street Lights On,-122.26331225853373,12.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,16:41:00,Going Straight Ahead,43.160000000000004,0.175,0.0,1.1000000000000014,43.9,85.72,0.9249999999999999,0.0,6.75,90.75,0.0,0.0,30.222,-0.012500000000001066,30.2125,47.2,0.0,0.15,-0.875,46.475,17.0,4.9,8.0,4.0,1.8139958562219796,10.0,338.0
783,Not Deployed,,None,,,Raining,,,2016-12-03,5.0,Possible Injury,Lap & Shoulder Used,16.0,47.460249432029784,Dark-Street Lights On,-122.26331225853373,12.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,16:41:00,Slowing,43.160000000000004,0.175,0.0,1.1000000000000014,43.9,85.72,0.9249999999999999,0.0,6.75,90.75,0.0,0.0,30.222,-0.012500000000001066,30.2125,47.2,0.0,0.15,-0.875,46.475,17.0,4.9,8.0,4.0,1.8139958562219796,10.0,338.0
784,Front Airbag Deployed,,Exceeding Reas. Safe Speed,,,Raining,,,2016-12-04,6.0,No Injury,Lap & Shoulder Used,0.0,47.429986492981264,Dark-No Street Lights,-122.27373908005902,12.0,,,,,60.0,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,00:02:00,Going Straight Ahead,43.800000000000004,0.014285714285714287,0.0,0.05714285714285795,43.8125,95.65,0.028571428571428574,0.0,0.14285714285714285,95.75,0.032727272727277844,0.04,30.028750000000002,-0.052857142857141985,29.99375,44.77777777777778,0.0,0.0,0.0,44.766666666666666,17.4,11.4,6.628571428571429,7.057142857142857,1.9633321596864326,12.0,339.0
785,Front Airbag Deployed,,None,,,Raining,,,2016-12-04,6.0,No Injury,Lap & Shoulder Used,0.0,47.429986492981264,Dark-No Street Lights,-122.27373908005902,12.0,,,,,60.0,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,00:02:00,Going Straight Ahead,43.800000000000004,0.014285714285714287,0.0,0.05714285714285795,43.8125,95.65,0.028571428571428574,0.0,0.14285714285714285,95.75,0.032727272727277844,0.04,30.028750000000002,-0.052857142857141985,29.99375,44.77777777777778,0.0,0.0,0.0,44.766666666666666,17.4,11.4,6.628571428571429,7.057142857142857,1.9633321596864326,12.0,339.0
786,Not Deployed,,None,,,Raining,,,2016-12-04,6.0,No Injury,Lap & Shoulder Used,0.0,47.429986492981264,Dark-No Street Lights,-122.27373908005902,12.0,,,,,60.0,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,00:02:00,Going Straight Ahead,43.800000000000004,0.014285714285714287,0.0,0.05714285714285795,43.8125,95.65,0.028571428571428574,0.0,0.14285714285714285,95.75,0.032727272727277844,0.04,30.028750000000002,-0.052857142857141985,29.99375,44.77777777777778,0.0,0.0,0.0,44.766666666666666,17.4,11.4,6.628571428571429,7.057142857142857,1.9633321596864326,12.0,339.0
787,Not Deployed,,Driver Not Distracted,,,Clear or Partly Cloudy,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,19.0,47.44116088292308,Dark-Street Lights On,-122.21768484459541,11.0,No Injury,Lap & Shoulder Used,,,,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,19:16:00,Going Straight Ahead,44.0,0.10000000000000002,0.10000000000000002,-0.23333333333333428,43.833333333333336,83.83333333333333,0.3333333333333333,0.20000000000000004,0.0,83.66666666666667,0.0,0.0,30.026666666666667,0.016666666666666902,30.03333333333333,48.73333333333333,0.03333333333333333,0.06666666666666667,-0.20000000000000284,48.633333333333326,,,0.8,0.0,2.1432014230438483,5.0,340.0
788,Not Deployed,,Driver Not Distracted,,,Clear or Partly Cloudy,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,19.0,47.44116088292308,Dark-Street Lights On,-122.21768484459541,11.0,,,,,,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,19:16:00,Going Straight Ahead,44.0,0.10000000000000002,0.10000000000000002,-0.23333333333333428,43.833333333333336,83.83333333333333,0.3333333333333333,0.20000000000000004,0.0,83.66666666666667,0.0,0.0,30.026666666666667,0.016666666666666902,30.03333333333333,48.73333333333333,0.03333333333333333,0.06666666666666667,-0.20000000000000284,48.633333333333326,,,0.8,0.0,2.1432014230438483,5.0,340.0
789,Unknown,,Other,,,Overcast,,,2016-12-04,6.0,Unknown,Unknown,1.0,47.45536507065543,Dark-Street Lights On,-122.23295414956108,12.0,,,,,,Straight & Level,Dry,Concrete,Unknown,01:55:00,Going Straight Ahead,43.01666666666666,0.0,0.06666666666666667,-0.8000000000000019,41.96,92.76666666666667,0.10000000000000002,0.3,-2.3333333333333335,90.2,0.0,0.0,29.951666666666668,-0.02333333333333461,29.927999999999997,45.166666666666664,0.0,0.03333333333333333,-0.23333333333333428,44.839999999999996,19.9,4.9,6.75,4.7,2.3752853880993303,10.0,341.0
790,Side Airbag Deployed,,Driver Not Distracted,,,Overcast,,,2016-12-04,6.0,Possible Injury,Lap & Shoulder Used,1.0,47.45536507065543,Dark-Street Lights On,-122.23295414956108,12.0,No Injury,Lap & Shoulder Used,,,,Straight & Level,Dry,Concrete,Unknown,01:55:00,Stopped in Roadway,43.01666666666666,0.0,0.06666666666666667,-0.8000000000000019,41.96,92.76666666666667,0.10000000000000002,0.3,-2.3333333333333335,90.2,0.0,0.0,29.951666666666668,-0.02333333333333461,29.927999999999997,45.166666666666664,0.0,0.03333333333333333,-0.23333333333333428,44.839999999999996,19.9,4.9,6.75,4.7,2.3752853880993303,10.0,341.0
791,Side Airbag Deployed,,Driver Not Distracted,,,Overcast,,,2016-12-04,6.0,Possible Injury,Lap & Shoulder Used,1.0,47.45536507065543,Dark-Street Lights On,-122.23295414956108,12.0,No Injury,Lap & Shoulder Used,,,,Straight & Level,Dry,Concrete,Unknown,01:55:00,Stopped in Roadway,43.01666666666666,0.0,0.06666666666666667,-0.8000000000000019,41.96,92.76666666666667,0.10000000000000002,0.3,-2.3333333333333335,90.2,0.0,0.0,29.951666666666668,-0.02333333333333461,29.927999999999997,45.166666666666664,0.0,0.03333333333333333,-0.23333333333333428,44.839999999999996,19.9,4.9,6.75,4.7,2.3752853880993303,10.0,341.0
792,Side Airbag Deployed,,Driver Not Distracted,,,Overcast,,,2016-12-04,6.0,Possible Injury,Lap & Shoulder Used,1.0,47.45536507065543,Dark-Street Lights On,-122.23295414956108,12.0,Possible Injury,Lap & Shoulder Used,,,,Straight & Level,Dry,Concrete,Unknown,01:55:00,Stopped in Roadway,43.01666666666666,0.0,0.06666666666666667,-0.8000000000000019,41.96,92.76666666666667,0.10000000000000002,0.3,-2.3333333333333335,90.2,0.0,0.0,29.951666666666668,-0.02333333333333461,29.927999999999997,45.166666666666664,0.0,0.03333333333333333,-0.23333333333333428,44.839999999999996,19.9,4.9,6.75,4.7,2.3752853880993303,10.0,341.0
793,Front Airbag Deployed,,Inattention,,,Clear or Partly Cloudy,,,2016-12-04,6.0,No Injury,Lap & Shoulder Used,22.0,47.77999035924539,Dark-Street Lights On,-122.30838475791309,12.0,,,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,22:30:00,Going Straight Ahead,31.62608695652175,0.034782608695652174,0.16521739130434787,-0.9913043478260871,31.169565217391302,91.41304347826089,0.18181818181818182,0.09545454545454546,0.45454545454545453,91.4090909090909,0.0,0.0,30.143043478260868,0.01000000000000002,30.147826086956517,33.98695652173914,0.004347826086956522,0.17391304347826086,-1.160869565217391,33.40869565217392,6.3,6.3,0.37619047619047624,0.4428571428571428,1.8658890641018309,32.0,342.0
794,Unknown,,None,,,Clear or Partly Cloudy,,,2016-12-04,6.0,Unknown,Unknown,22.0,47.77999035924539,Dark-Street Lights On,-122.30838475791309,12.0,,,,,,Straight & Level,Dry,,,22:30:00,"Legally Parked, Unoccupied",31.62608695652175,0.034782608695652174,0.16521739130434787,-0.9913043478260871,31.169565217391302,91.41304347826089,0.18181818181818182,0.09545454545454546,0.45454545454545453,91.4090909090909,0.0,0.0,30.143043478260868,0.01000000000000002,30.147826086956517,33.98695652173914,0.004347826086956522,0.17391304347826086,-1.160869565217391,33.40869565217392,6.3,6.3,0.37619047619047624,0.4428571428571428,1.8658890641018309,32.0,342.0
795,Not Deployed,,Operating Defective Equipment,,,Clear or Partly Cloudy,,,2016-12-04,6.0,No Injury,Lap & Shoulder Used,18.0,47.799578224337864,Dark-Street Lights On,-122.32904179485894,12.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,18:55:00,Other,33.00833333333333,0.06666666666666668,0.08888888888888889,-0.22222222222222263,33.07272727272727,90.35000000000001,0.1888888888888889,0.044444444444444446,1.1111111111111112,91.54545454545455,0.0,0.0,30.096666666666664,-0.00333333333333267,30.089999999999996,35.69166666666667,0.011111111111111112,0.09999999999999999,-0.5444444444444443,35.35454545454545,2.5,0.0,0.27,0.2222222222222222,2.1275011424927937,18.0,343.0
796,,,,,,Clear or Partly Cloudy,,,2016-12-04,6.0,,,18.0,47.799578224337864,Dark-Street Lights On,-122.32904179485894,12.0,,,,,,Straight & Grade,Wet,,,18:55:00,,33.00833333333333,0.06666666666666668,0.08888888888888889,-0.22222222222222263,33.07272727272727,90.35000000000001,0.1888888888888889,0.044444444444444446,1.1111111111111112,91.54545454545455,0.0,0.0,30.096666666666664,-0.00333333333333267,30.089999999999996,35.69166666666667,0.011111111111111112,0.09999999999999999,-0.5444444444444443,35.35454545454545,2.5,0.0,0.27,0.2222222222222222,2.1275011424927937,18.0,343.0
797,Not Deployed,,Inattention,,,Raining,,,2016-12-02,4.0,No Injury,Lap & Shoulder Used,21.0,47.79132029373775,Dark-Street Lights On,-122.21658643729431,12.0,,,,,40.0,,,Blacktop,Had NOT Been Drinking,21:34:00,Going Straight Ahead,44.214285714285715,0.007692307692307693,0.007692307692307693,0.038461538461537916,44.24285714285714,94.92142857142858,0.03076923076923077,0.02307692307692308,0.07692307692307693,95.0,0.15555555555556408,0.14,30.054999999999996,0.01692307692307711,30.06,45.614285714285714,0.007692307692307693,0.0,-0.023076923076923953,45.6,5.0,2.0,0.2416666666666667,0.16666666666666666,1.9215667518143689,15.0,344.0
