Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-13 18:07:00,49.4,41.1,29.86,SSW,206,4.0,5.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:07:00,
2017-04-13 18:13:00,49.0,41.1,29.87,SW,228,4.0,5.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:13:00,
2017-04-13 18:18:00,48.6,40.3,29.87,SSW,211,5.0,5.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:18:00,
2017-04-13 18:24:00,48.2,40.3,29.87,South,176,6.0,11.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:24:00,
2017-04-13 18:30:00,47.8,39.9,29.87,SW,214,6.0,6.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:30:00,
2017-04-13 18:36:00,47.3,39.4,29.87,East,99,5.0,6.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:36:00,
2017-04-13 18:41:00,47.2,39.7,29.87,WSW,253,5.0,5.0,75,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:41:00,
2017-04-13 18:46:00,47.1,38.9,29.88,SW,214,5.0,10.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:46:00,
2017-04-13 18:52:00,47.1,38.2,29.87,SE,128,5.0,7.0,71,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:52:00,
2017-04-13 18:57:00,47.1,37.8,29.87,South,174,4.0,7.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:57:00,
2017-04-13 19:03:00,47.1,37.8,29.88,SW,224,4.0,6.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:03:00,
2017-04-13 19:26:00,46.9,38.3,29.88,SW,229,3.0,4.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:26:00,
2017-04-13 19:32:00,46.9,38.7,29.89,WSW,248,3.0,7.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:32:00,
2017-04-13 19:38:00,46.7,38.9,29.89,SSW,196,4.0,6.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:38:00,
2017-04-13 19:43:00,46.6,38.8,29.89,South,175,3.0,6.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:43:00,
2017-04-13 19:49:00,46.4,38.9,29.90,SSE,148,3.0,4.0,75,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:49:00,
2017-04-13 19:55:00,46.2,39.1,29.90,SSW,212,2.0,4.0,76,0.00,,,0.07,Wunderground v.1.15,2017-04-14 02:55:00,
2017-04-13 20:00:00,46.0,39.2,29.90,SW,224,2.0,4.0,77,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:00:00,
2017-04-13 20:06:00,45.9,39.4,29.90,SSE,164,2.0,6.0,78,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:06:00,
2017-04-13 20:12:00,45.8,39.7,29.91,East,91,3.0,4.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:12:00,
2017-04-13 20:18:00,45.7,39.9,29.91,South,174,4.0,9.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:18:00,
2017-04-13 20:23:00,45.6,39.8,29.91,SE,137,4.0,4.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:23:00,
2017-04-13 20:29:00,45.5,39.7,29.92,South,179,3.0,5.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:29:00,
2017-04-13 20:35:00,45.5,39.7,29.92,SSW,198,3.0,5.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:35:00,
2017-04-13 20:41:00,45.5,39.7,29.92,ESE,117,2.0,4.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:41:00,
2017-04-13 20:46:00,45.5,40.0,29.92,SW,230,2.0,4.0,81,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:46:00,
2017-04-13 20:52:00,45.2,40.3,29.93,SSW,202,2.0,5.0,83,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:52:00,
2017-04-13 20:58:00,44.9,40.7,29.93,ENE,65,2.0,5.0,85,0.00,,,0.07,Wunderground v.1.15,2017-04-14 03:58:00,
2017-04-13 21:04:00,44.7,40.8,29.93,SE,141,2.0,6.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:04:00,
2017-04-13 21:10:00,44.6,40.7,29.93,SSW,208,3.0,3.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:10:00,
2017-04-13 21:16:00,44.5,40.6,29.94,SW,224,3.0,8.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:16:00,
2017-04-13 21:22:00,44.6,40.7,29.94,SE,126,4.0,4.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:22:00,
2017-04-13 21:27:00,44.5,40.3,29.94,South,188,3.0,6.0,85,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:27:00,
2017-04-13 21:33:00,44.5,40.3,29.94,ENE,59,3.0,4.0,85,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:33:00,
2017-04-13 21:39:00,44.4,40.2,29.94,SE,131,4.0,6.0,85,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:39:00,
2017-04-13 21:45:00,44.4,40.2,29.94,South,188,3.0,5.0,85,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:45:00,
2017-04-13 21:50:00,44.2,40.3,29.94,South,188,2.0,2.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:50:00,
2017-04-13 21:56:00,44.2,40.3,29.95,SSE,148,2.0,6.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 04:56:00,
2017-04-13 22:02:00,44.1,40.2,29.95,SSW,203,3.0,6.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:02:00,
2017-04-13 22:08:00,44.1,40.2,29.95,South,169,3.0,6.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:08:00,
2017-04-13 22:14:00,44.1,40.2,29.95,SSE,162,3.0,7.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:14:00,
2017-04-13 22:20:00,44.0,40.1,29.95,SSE,160,3.0,3.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:20:00,
2017-04-13 22:26:00,43.9,40.3,29.95,SE,143,3.0,6.0,87,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:26:00,
2017-04-13 22:31:00,43.7,40.4,29.95,SSE,167,3.0,4.0,88,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:31:00,
2017-04-13 22:37:00,43.7,40.4,29.95,SSW,212,3.0,6.0,88,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:37:00,
2017-04-13 22:43:00,43.7,40.7,29.95,SE,143,3.0,5.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:43:00,
2017-04-13 22:49:00,43.7,40.7,29.96,SSW,195,3.0,10.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:49:00,
2017-04-13 22:54:00,43.7,40.7,29.95,SSW,211,4.0,5.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 05:54:00,
2017-04-13 23:00:00,43.6,40.6,29.96,SSE,151,4.0,5.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:00:00,
2017-04-13 23:06:00,43.5,40.5,29.96,South,184,3.0,5.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:06:00,
2017-04-13 23:12:00,43.4,40.4,29.96,South,179,3.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:12:00,
2017-04-13 23:18:00,43.3,40.3,29.96,SSW,200,3.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:18:00,
2017-04-13 23:24:00,43.3,40.3,29.96,SW,216,3.0,6.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:24:00,
2017-04-13 23:30:00,43.2,40.2,29.96,SSW,212,3.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:30:00,
2017-04-13 23:35:00,43.1,40.1,29.97,SSE,167,2.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:35:00,
2017-04-13 23:41:00,43.1,40.1,29.97,South,182,2.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:41:00,
2017-04-13 23:47:00,43.0,40.0,29.97,SSW,195,2.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:47:00,
2017-04-13 23:53:00,43.1,39.8,29.97,SE,142,3.0,5.0,88,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:53:00,
2017-04-13 23:58:00,43.1,39.8,29.97,SSW,196,3.0,5.0,88,0.00,,,0.07,Wunderground v.1.15,2017-04-14 06:58:00,
