Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-15 17:38:00,52.4,35.3,30.18,NW,318,1.0,4.0,52,0.00,,,0.00,Wunderground v.1.15,2017-04-16 00:38:00,
2017-04-15 17:44:00,52.2,36.5,30.18,NW,323,1.0,4.0,55,0.00,,,0.00,Wunderground v.1.15,2017-04-16 00:44:00,
2017-04-15 17:50:00,52.2,36.5,30.18,WSW,240,1.0,1.0,55,0.00,,,0.00,Wunderground v.1.15,2017-04-16 00:50:00,
2017-04-15 17:56:00,52.1,35.9,30.18,NNW,347,1.0,4.0,54,0.00,,,0.00,Wunderground v.1.15,2017-04-16 00:56:00,
2017-04-15 18:02:00,52.1,35.9,30.18,NW,307,0.0,4.0,54,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:02:00,
2017-04-15 18:07:00,52.0,36.3,30.18,West,268,0.0,4.0,55,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:07:00,
2017-04-15 18:13:00,52.0,36.8,30.18,WNW,297,0.0,4.0,56,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:13:00,
2017-04-15 18:19:00,51.5,35.4,30.18,NW,317,1.0,4.0,54,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:19:00,
2017-04-15 18:25:00,51.4,36.7,30.18,NNW,328,1.0,4.0,57,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:25:00,
2017-04-15 18:31:00,51.3,36.6,30.18,North,359,1.0,4.0,57,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:31:00,
2017-04-15 18:36:00,51.2,36.0,30.17,NNW,341,1.0,4.0,56,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:36:00,
2017-04-15 18:42:00,51.1,35.9,30.17,SW,227,1.0,4.0,56,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:42:00,
2017-04-15 18:48:00,50.9,36.2,30.17,West,268,0.0,4.0,57,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:48:00,
2017-04-15 18:54:00,50.6,36.4,30.17,NNW,338,0.0,4.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:54:00,
2017-04-15 18:59:00,50.3,36.1,30.17,NW,313,0.0,4.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-16 01:59:00,
2017-04-15 19:05:00,50.2,36.0,30.17,NNW,343,0.0,4.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:05:00,
2017-04-15 19:11:00,50.1,36.3,30.17,NNW,335,1.0,4.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:11:00,
2017-04-15 19:17:00,49.8,36.5,30.17,WNW,301,1.0,4.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:17:00,
2017-04-15 19:23:00,49.6,37.1,30.17,NNW,336,1.0,4.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:23:00,
2017-04-15 19:28:00,49.4,37.3,30.17,NW,319,0.0,4.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:28:00,
2017-04-15 19:34:00,49.2,37.1,30.17,NNW,340,1.0,4.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:34:00,
2017-04-15 19:40:00,48.9,36.4,30.16,NW,321,0.0,4.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:40:00,
2017-04-15 19:46:00,48.7,36.3,30.16,NW,321,0.0,4.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:46:00,
2017-04-15 19:52:00,48.5,36.5,30.16,NNW,331,0.0,4.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:52:00,
2017-04-15 19:57:00,48.3,37.1,30.16,NW,320,0.0,4.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 02:57:00,
2017-04-15 20:03:00,48.0,37.6,30.16,NW,321,0.0,4.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:03:00,
2017-04-15 20:09:00,47.7,38.0,30.16,NW,318,0.0,4.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:09:00,
2017-04-15 20:14:00,47.3,38.4,30.16,NW,316,0.0,4.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:14:00,
2017-04-15 20:20:00,47.0,38.4,30.16,NW,326,0.0,4.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:20:00,
2017-04-15 20:26:00,46.7,38.5,30.16,NW,318,0.0,4.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:26:00,
2017-04-15 20:32:00,46.7,38.5,30.16,NW,305,0.0,4.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:32:00,
2017-04-15 20:37:00,46.7,38.9,30.16,NNW,332,0.0,4.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:37:00,
2017-04-15 20:43:00,46.7,38.5,30.16,NW,307,0.0,4.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:43:00,
2017-04-15 20:49:00,46.8,38.6,30.16,WNW,303,0.0,4.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:49:00,
2017-04-15 20:55:00,46.6,38.8,30.15,WNW,294,0.0,4.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-16 03:55:00,
2017-04-15 21:00:00,46.5,38.7,30.15,NNW,328,0.0,4.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:00:00,
2017-04-15 21:06:00,46.3,38.8,30.15,WNW,293,0.0,4.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:06:00,
2017-04-15 21:12:00,46.0,38.9,30.15,WNW,300,0.0,4.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:12:00,
2017-04-15 21:18:00,45.9,38.8,30.15,NW,321,0.0,4.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:18:00,
2017-04-15 21:24:00,45.8,39.0,30.15,NW,314,0.0,4.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:24:00,
2017-04-15 21:30:00,45.7,38.9,30.15,West,273,0.0,4.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:30:00,
2017-04-15 21:36:00,45.4,38.9,30.15,NW,321,0.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:36:00,
2017-04-15 21:42:00,45.2,38.7,30.15,NW,319,0.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:42:00,
2017-04-15 21:48:00,45.2,38.7,30.15,NW,319,0.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:48:00,
2017-04-15 21:54:00,45.3,38.8,30.15,NNW,329,0.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 04:54:00,
2017-04-15 22:00:00,45.2,39.1,30.15,NW,323,0.0,4.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:00:00,
2017-04-15 22:06:00,45.0,38.9,30.15,WNW,287,0.0,4.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:06:00,
2017-04-15 22:12:00,44.8,39.0,30.15,NW,307,0.0,4.0,80,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:12:00,
2017-04-15 22:18:00,44.3,39.2,30.15,WSW,252,0.0,4.0,82,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:18:00,
2017-04-15 22:23:00,44.1,39.0,30.15,NNW,343,0.0,4.0,82,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:23:00,
2017-04-15 22:29:00,43.9,39.1,30.15,NNW,343,0.0,4.0,83,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:29:00,
2017-04-15 22:35:00,43.7,39.2,30.14,NNW,330,0.0,4.0,84,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:35:00,
2017-04-15 22:41:00,43.6,39.1,30.14,NNW,329,0.0,4.0,84,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:41:00,
2017-04-15 22:47:00,43.4,39.2,30.14,NNW,329,0.0,4.0,85,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:47:00,
2017-04-15 22:52:00,43.1,38.9,30.14,NNW,329,0.0,4.0,85,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:52:00,
2017-04-15 22:58:00,42.7,38.8,30.14,WNW,295,0.0,4.0,86,0.00,,,0.00,Wunderground v.1.15,2017-04-16 05:58:00,
2017-04-15 23:04:00,42.3,38.7,30.14,WNW,295,0.0,4.0,87,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:04:00,
2017-04-15 23:09:00,42.1,38.5,30.13,WNW,295,0.0,4.0,87,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:09:00,
2017-04-15 23:15:00,41.9,38.9,30.13,WNW,295,0.0,4.0,89,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:15:00,
2017-04-15 23:20:00,41.9,38.9,30.13,WNW,295,0.0,4.0,89,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:20:00,
2017-04-15 23:26:00,41.6,38.3,30.13,WNW,295,0.0,4.0,88,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:26:00,
2017-04-15 23:32:00,41.2,38.2,30.13,WNW,295,0.0,4.0,89,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:32:00,
2017-04-15 23:38:00,41.3,38.6,30.13,WNW,295,0.0,4.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:38:00,
2017-04-15 23:44:00,41.2,38.5,30.13,WNW,295,0.0,4.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:44:00,
2017-04-15 23:49:00,41.0,38.3,30.12,WNW,295,0.0,4.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:49:00,
2017-04-15 23:55:00,40.9,38.5,30.12,WNW,294,0.0,4.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-16 06:55:00,
